SamplingOperations_code,IBD_EQR_Status
S02067400_20070830,Moderate
S02067400_20080804,Moderate
S02067505_20210826,Moderate
S02067600_20200716,Moderate
S02068500_20170808,Moderate
S02068500_20210729,Poor
S02068790_20180724,Moderate
S02068790_20210803,Moderate
S02068800_20090728,Poor
S02069100_20110726,Poor
S02069100_20190703,Moderate
S02069100_20200724,Moderate
S02070000_20070829,Moderate
S02070000_20140717,Moderate
S02070250_20080731,Moderate
S02070250_20210729,Poor
S02070370_20200723,Good
S02070500_20180824,Moderate
S02070750_20080731,Good
S02070750_20180829,Moderate
S02070900_20210730,Good
S02071050_20120719,Moderate
S02072600_20080731,Moderate
S02072700_20130711,Moderate
S02073700_20210813,Moderate
S02075300_20090729,Moderate
S02076180_20090803,Good
S02076180_20100729,Moderate
S02076180_20140924,Good
S02076180_20210729,High
S02076195_20170727,Good
S02076800_20120725,Moderate
S02076800_20150817,Moderate
S02076800_20180828,Moderate
S02076800_20200707,Moderate
S02078000_20140724,Good
S02079000_20070831,Poor
S02079000_20080808,Poor
S02081000_20110823,Moderate
S02081030_20210811,Moderate
S02081300_20170718,Moderate
S02081300_20210811,Moderate
S02081620_20180829,Moderate
S02081620_20210811,Moderate
S02082000_20210818,Moderate
S02082160_20170717,Good
S02082160_20200803,Moderate
S02082350_20080829,Poor
S02082350_20200707,Moderate
S02082878_20170724,Good
S02082970_20080814,Good
S02084900_20090805,Poor
S02085325_20070831,Poor
S02085325_20200721,Good
S02085325_20210818,Good
S02085600_20070831,Poor
S02085600_20110801,Poor
S02085600_20170726,Moderate
S02085600_20180828,Moderate
S02085600_20190801,Moderate
S02088000_20070903,Moderate
S02089000_20100812,Moderate
S02089000_20141001,Moderate
S02090000_20090730,Poor
S02090000_20170725,Moderate
S02093100_20080729,Moderate
S02093100_20100803,Moderate
S02094000_20120724,Moderate
S02094700_20150813,Good
S02094700_20190731,Moderate
S02094800_20120726,Moderate
S02094800_20141003,Good
S02094920_20070821,Good
S02094970_20100903,Moderate
S02094979_20120719,High
S02094979_20180824,High
S02095500_20100923,Moderate
S02096000_20210730,Moderate
S02096500_20170719,Good
S02096750_20200702,Moderate
S02096750_20210811,Moderate
S02096900_20100903,Moderate
S02096950_20170718,Moderate
S02097000_20140930,Moderate
S02097000_20190726,Moderate
S02098800_20110718,Poor
S02098800_20170719,Poor
S02099500_20190725,Moderate
S02099500_20200701,Moderate
S02099550_20100922,Good
S02100100_20210817,Good
S02100600_20090701,Poor
S02100603_20170811,Moderate
S02102000_20170719,Poor
S02103950_20090729,Good
S02104000_20210819,Moderate
S02104400_20180821,Good
S02104400_20200707,Good
S02104800_20180828,Good
S02105000_20120716,Good
S02106220_20190812,Good
S02106230_20150821,Good
S02106410_20100809,Moderate
S02106410_20150818,Good
S02106410_20180718,Good
S02106430_20070801,Good
S02106430_20200709,Good
S02106500_20090727,Moderate
S02106500_20190702,Moderate
S02106600_20080730,Poor
S02106600_20110725,Good
S02106600_20120803,Moderate
S02106600_20160729,Moderate
S02106750_20090727,Moderate
S02106815_20090826,Good
S02106850_20110725,Good
S02106850_20180724,Good
S02106850_20200715,Moderate
S02107000_20120802,Good
S02107000_20180726,Good
S02107400_20090826,High
S02107870_20080723,Good
S02107890_20150609,High
S02107900_20130711,High
S02107900_20140722,High
S02107900_20160727,High
S02108700_20080909,Good
S02109000_20080909,Good
S02109000_20200709,Good
S02110600_20070904,Good
S02111000_20210708,Good
S02111500_20200724,Good
S02111500_20210708,Good
S02112000_20160727,Good
S02112050_20200724,Good
S02112150_20200917,Good
S02112170_20170823,Good
S02114000_20180822,Good
S02114500_20160831,Good
S02115000_20090804,Good
S02115200_20110802,Poor
S02115200_20141002,Poor
S02115625_20130710,High
S02115650_20110804,Moderate
S02115660_20070730,High
S02115670_20200721,Poor
S02115675_20070802,Moderate
S02115675_20180823,Moderate
S02115685_20070802,Good
S02115685_20170824,Good
S02115725_20070730,Good
S02115725_20080729,Good
S02115725_20170824,Good
S02115725_20180719,Good
S02115762_20100906,Good
S02115775_20080730,Good
S02115775_20130708,Moderate
S02115800_20070731,Good
S02115820_20160901,Good
S02116000_20100804,Good
S02116000_20210813,Good
S02116500_20080731,High
S02116570_20190806,High
S02116600_20090804,Good
S02117000_20090804,Good
S02117000_20160831,Good
S02117350_20080731,Good
S02117575_20110801,Good
S02117575_20170821,Good
S02118000_20140916,Good
S02118300_20150818,Good
S02118300_20200722,Good
S02118750_20110803,Moderate
S02118750_20190813,Good
S02119000_20120725,Good
S02120000_20090805,Moderate
S02120000_20120725,Good
S02120000_20180824,Good
S02121050_20090805,Poor
S02122200_20160830,High
S02122200_20180821,High
S02123000_20080730,Good
S02123000_20110803,Good
S02123000_20140930,Good
S02123300_20170822,Good
S02123300_20180821,Poor
S02123300_20190812,Good
S02123500_20190812,High
S02123500_20210810,Good
S02124000_20070801,Moderate
S02124000_20110803,Good
S02124000_20210810,Good
S03000456_20160928,Good
S03001000_20170719,High
S03001000_20220505,High
S03002100_20130725,High
S03002100_20150810,High
S03002100_20180710,High
S03002310_20130722,Good
S03002900_20110914,Good
S03003790_20140708,High
S03003790_20210603,High
S03004232_20210601,Good
S03004280_20100728,Good
S03004280_20150622,High
S03004280_20200903,Good
S03004985_20210602,Moderate
S03005200_20100726,Good
S03005200_20210907,Good
S03005284_20210527,High
S03006000_20190917,Good
S03006271_20180710,High
S03006272_20130819,High
S03006354_20150702,High
S03007023_20150623,High
S03007383_20140723,Good
S03008267_20160909,Good
S03008483_20120725,Good
S03008505_20100728,Moderate
S03008505_20150623,Good
S03008505_20210602,Good
S03008671_20180912,High
S03008950_20210603,Good
S03009000_20110928,High
S03011080_20190603,High
S03011175_20160908,Moderate
S03011300_20100727,Good
S03011300_20190805,Good
S03011740_20200525,High
S03011840_20200604,Good
S03012100_20110816,Good
S03012100_20120614,Good
S03012100_20130822,Good
S03012100_20200831,Good
S03012310_20130619,Good
S03012310_20140623,Good
S03012450_20130822,High
S03013300_20110718,Good
S03013660_20200921,Good
S03013660_20210706,Good
S03013677_20180717,Good
S03013740_20160707,Good
S03013740_20210525,Good
S03013930_20130617,Good
S03014000_20150914,Moderate
S03014030_20120703,High
S03014130_20110912,High
S03014140_20120702,High
S03014550_20190520,High
S03014907_20130925,High
S03014927_20120821,High
S03014986_20120903,High
S03015000_20180514,High
S03015000_20200804,High
S03016840_20150727,Good
S03018342_20150721,Good
S03018342_20210630,Good
S03018431_20220825,Good
S03018531_20120725,Moderate
S03018675_20110915,Good
S03018675_20130827,High
S03020000_20120710,Good
S03020145_20120709,High
S03020591_20120903,Good
S03020650_20140702,Good
S03021000_20140730,Good
S03021000_20180717,Good
S03021588_20190607,High
S03022000_20160916,High
S03022000_20210604,High
S03022589_20190606,High
S03022718_20210528,Moderate
S03022790_20190521,Moderate
S03022840_20190604,Good
S03023000_20150721,Good
S03023025_20190604,Poor
S03024245_20110525,Good
S03024245_20140707,Good
S03024294_20130709,Good
S03024300_20120709,High
S03024300_20181008,Moderate
S03024510_20220803,Moderate
S03024560_20110607,Moderate
S03024560_20120712,Moderate
S03024736_20181011,Moderate
S03024840_20150928,High
S03025238_20220830,Good
S03025368_20150616,High
S03025368_20161026,High
S03025368_20190801,High
S03025440_20150616,Good
S03025492_20181001,Good
S03025551_20150616,Good
S03025919_20190801,High
S03026179_20100809,High
S03027000_20140811,Good
S03027000_20180820,Good
S03027490_20110929,Good
S03027490_20120723,Good
S03027549_20100901,Poor
S03027549_20150722,Poor
S03027697_20150929,Good
S03029000_20190919,Moderate
S03029500_20110616,Good
S03029500_20150729,Good
S03029530_20170720,Good
S03029630_20190509,Good
S03029798_20150727,Good
S03030000_20110928,Good
S03031191_20150716,Good
S03032000_20140804,Good
S03032000_20180822,Moderate
S03032675_20130624,Good
S03032675_20210525,Moderate
S03032695_20160915,Good
S03032731_20130709,High
S03032780_20150630,Moderate
S03033000_20100810,Moderate
S03033000_20220721,Moderate
S03033030_20220805,High
S03033038_20140620,Good
S03033050_20140620,High
S03033120_20220830,Good
S03033273_20160721,Moderate
S03033306_20140717,Good
S03033306_20160720,High
S03033306_20200730,Good
S03034370_20200624,Poor
S03034465_20170705,Moderate
S03034720_20160727,Moderate
S03035000_20110609,Good
S03035840_20170720,Good
S03036030_20110929,High
S03036070_20220518,Good
S03036475_20200611,Good
S03036496_20140821,Good
S03036710_20140820,Good
S03037480_20200724,Good
S03037550_20210906,Good
S03037576_20200724,Good
S03037650_20130626,Good
S03038630_20200722,Good
S03038700_20110929,Good
S03039000_20130730,Good
S03039000_20190920,Moderate
S03039000_20200917,Moderate
S03039940_20120718,Good
S03039940_20200625,High
S03040250_20200624,Poor
S03040250_20220616,Good
S03040450_20200610,Good
S03041000_20120919,Good
S03041000_20200727,Good
S03041247_20130905,Good
S03041285_20141016,High
S03043280_20150615,High
S03044170_20140703,Good
S03044170_20180913,Good
S03044580_20180914,Good
S03044690_20210601,Good
S03047445_20140710,Good
S03047445_20150624,Good
S03047445_20200914,Good
S03050000_20170807,Good
S03050000_20180712,Good
S03051250_20180719,Poor
S03051395_20160720,Moderate
S03051590_20170928,Good
S03052245_20110728,Good
S03052245_20220719,Moderate
S03052338_20190509,Moderate
S03052760_20200626,Moderate
S03052825_20200605,Moderate
S03053710_20130702,Good
S03053750_20100812,Good
S03054000_20210630,Good
S03055000_20100712,Good
S03055000_20180820,Moderate
S03055000_20201008,Good
S03056024_20150717,Good
S03056030_20140507,High
S03056105_20130902,Good
S03056260_20160711,Moderate
S03056740_20150930,Good
S03057000_20200902,Moderate
S03057000_20220719,Good
S03057650_20200624,Good
S03057720_20140805,Moderate
S03057720_20150526,Good
S03059000_20120724,Good
S03059000_20180904,Moderate
S03063650_20220629,Moderate
S03065050_20150624,Moderate
S03066000_20130709,Good
S03066000_20200903,Good
S03068950_20100812,High
S03069000_20150624,Good
S03071017_20180704,Moderate
S03071080_20150818,Moderate
S03071080_20170802,Good
S03071080_20200915,Moderate
S03071080_20220803,Good
S03071550_20151001,Moderate
S03072200_20210902,Good
S03073000_20151001,Moderate
S03073000_20170927,Good
S03075000_20110811,Good
S03075860_20160907,Moderate
S03076002_20170802,Good
S03076220_20180711,Moderate
S03076443_20170801,Moderate
S03077000_20210903,Moderate
S03077596_20170621,Good
S03078060_20200923,Good
S03078110_20130711,Good
S03078110_20180524,Good
S03078110_20210706,Good
S03078385_20180719,Good
S03078510_20100726,Moderate
S03078510_20190718,Moderate
S03079270_20120612,Moderate
S03079850_20120802,Moderate
S03079850_20140819,Moderate
S03079850_20180717,Moderate
S03081000_20120627,Good
S03082000_20100716,Moderate
S03082000_20210922,Good
S03082758_20140728,Bad
S03082805_20170703,Poor
S03083450_20220628,Good
S03084470_20100716,Moderate
S03084470_20220824,Moderate
S03085608_20110912,Good
S03085630_20200622,High
S03085651_20140619,High
S03085669_20200622,High
S03085730_20100728,Good
S03085730_20160712,Good
S03085805_20100728,Good
S03085855_20170726,Moderate
S03085929_20160706,Good
S03085945_20150626,Good
S03086100_20190827,Good
S03086340_20110913,Good
S03087000_20200819,Good
S03088255_20140723,High
S03088345_20110913,High
S03088345_20120704,High
S03088410_20100729,Good
S03088800_20100729,High
S03088800_20110916,High
S03088800_20200507,High
S03088890_20110711,Good
S03090010_20140924,Good
S03090470_20200525,Good
S03091000_20190603,High
S03091000_20220504,High
S03092811_20100728,Moderate
S03093145_20110912,Good
S03093445_20100729,Moderate
S03093900_20150616,High
S03093900_20190827,High
S03094356_20100729,Good
S03094405_20110913,Good
S03094660_20130828,High
S03095000_20140722,High
S03095300_20140724,High
S03095400_20120814,Good
S03096025_20120727,High
S03096156_20210809,Good
S03096332_20170531,Good
S03096650_20110804,Good
S03096706_20170620,High
S03097552_20140724,Good
S03097690_20140923,Good
S03098000_20110804,High
S03098695_20120727,High
S03098845_20160524,High
S03099445_20140723,Good
S03101140_20160823,Good
S03102000_20110805,Good
S03102000_20150702,Good
S03103370_20130904,Good
S03103370_20220504,High
S03103440_20160825,High
S03103440_20220505,High
S03103816_20200714,High
S03104000_20220628,Good
S03104528_20150702,Good
S03104528_20210526,High
S03104543_20180628,Good
S03105125_20160919,Good
S03105285_20110817,Good
S03105285_20180723,High
S03105380_20150720,Good
S03105455_20180724,Good
S03105462_20210901,Good
S03105585_20150721,Poor
S03105760_20190703,Good
S03105790_20130903,Good
S03105865_20220713,Good
S03105902_20160920,Good
S03105918_20160831,Good
S03105946_20150721,Good
S03105946_20160919,Good
S03105946_20190813,Good
S03107000_20150706,Good
S03108647_20140707,Good
S03108890_20120801,Good
S03108890_20150716,Good
S03109000_20150624,Good
S03109660_20150820,Moderate
S03109935_20130626,Good
S03109935_20170622,Good
S03112000_20180719,Good
S03112480_20210922,Good
S03112565_20130822,Good
S03112710_20160920,Good
S03112805_20120802,Good
S03112875_20150722,Good
S03113040_20100830,Good
S03113040_20150722,Good
S03113248_20190605,High
S03113280_20170623,Good
S03113340_20150609,Good
S03113895_20140603,Poor
S03114000_20160913,Moderate
S03114350_20180725,High
S03114395_20100826,Good
S03114395_20150720,Good
S03114825_20210921,Good
S03115616_20100825,Good
S03115860_20170529,Good
S03115915_20160923,Good
S03115950_20150723,Good
S03115986_20180628,Moderate
S03115990_20100825,Moderate
S03116600_20130918,Good
S03116720_20190813,Good
S03117302_20140611,Good
S03117905_20140612,Good
S03118270_20170503,Good
S03118300_20160811,Good
S03119560_20170620,Moderate
S03119560_20180724,Good
S03119590_20120726,Good
S03119670_20180725,Good
S03122008_20160908,Moderate
S03125000_20120629,Moderate
S03125000_20130806,Moderate
S03125000_20170815,Moderate
S03126511_20210803,Moderate
S03126704_20100901,Good
S03127001_20150624,Moderate
S03127001_20160906,Moderate
S03127370_20110825,Moderate
S03127370_20220823,Moderate
S03127550_20220804,Good
S03128190_20130912,High
S03128220_20181011,Good
S03128270_20130822,High
S03128270_20200609,High
S03128500_20120723,Moderate
S03128640_20181011,Good
S03128732_20210817,Moderate
S03128745_20130731,Moderate
S03128745_20200616,Good
S03128845_20200616,Good
S03128907_20170805,Good
S03128935_20160908,Good
S03128935_20220530,Good
S03129053_20131008,Good
S03129170_20150630,High
S03129380_20160819,Moderate
S03129440_20100721,Moderate
S03131000_20180906,Good
S03131000_20220829,Good
S03132000_20130718,Good
S03132615_20160809,Good
S03133000_20140704,Good
S03133140_20160808,Good
S03133140_20200812,Moderate
S03133435_20140520,Good
S03133850_20180814,Good
S03134000_20120830,Good
S03134000_20130704,Good
S03134000_20150624,Good
S03134708_20220629,Good
S03134730_20100603,Good
S03134730_20110725,Good
S03134790_20160806,Good
S03134800_20130715,Good
S03136000_20150623,Moderate
S03136000_20180813,Moderate
S03136840_20130705,Moderate
S03136840_20210830,Good
S03137290_20110718,Good
S03137570_20140729,Moderate
S03137830_20120725,Moderate
S03138000_20210831,Good
S03138390_20130704,Good
S03138390_20200908,Moderate
S03138550_20120704,Moderate
S03138800_20110817,Good
S03138800_20140826,Moderate
S03138800_20190820,Moderate
S03140400_20140729,Good
S03141730_20110801,Good
S03141820_20180912,Good
S03141984_20200826,Good
S03142025_20150520,Moderate
S03143225_20190919,Good
S03144325_20130701,Good
S03144595_20200818,Good
S03144675_20170901,Good
S03144945_20170929,Good
S03144945_20180726,Good
S03145290_20200610,Good
S03145290_20210830,Good
S03145847_20120705,Good
S03145865_20200512,High
S03145931_20180822,Moderate
S03145985_20120726,Moderate
S03146498_20210824,Poor
S03146579_20190605,Good
S03146715_20120817,Good
S03146715_20150710,Good
S03146890_20130711,Moderate
S03148220_20141006,Moderate
S03148220_20200618,Moderate
S03148650_20190911,Good
S03149081_20100730,Moderate
S03149081_20200716,Good
S03149104_20130702,Good
S03149104_20160822,Moderate
S03149158_20150903,Good
S03149162_20120705,Good
S03149172_20120719,Good
S03149487_20100825,Good
S03149487_20120725,Good
S03149487_20190716,Good
S03149859_20200514,High
S03150000_20160924,Good
S03151139_20120814,Good
S03151300_20181009,Moderate
S03151800_20140710,Good
S03151910_20120813,Moderate
S03152000_20120823,Good
S03152000_20171011,Good
S03153000_20160929,Good
S03153139_20100723,Good
S03153139_20210924,Good
S03153363_20140516,Good
S03154470_20130716,Moderate
S03154640_20210923,Moderate
S03154745_20150519,Moderate
S03155290_20180720,Good
S03155345_20210923,Good
S03155600_20170831,Good
S03155600_20180717,Good
S03156000_20140703,Moderate
S03156151_20190912,Good
S03156350_20130708,Moderate
S03156580_20100719,Good
S03156580_20200810,Good
S03156695_20210824,Good
S03156724_20181011,Good
S03156940_20110803,Good
S03156995_20190911,Good
S03156995_20200618,Good
S03157485_20200811,Good
S03157950_20190807,Good
S03158900_20210831,Good
S03159795_20190611,High
S03159915_20200515,Good
S03160000_20120709,Good
S03160360_20120814,Moderate
S03161090_20190912,Moderate
S03161258_20190912,Good
S03161335_20210824,Good
S03161540_20170809,Good
S03161695_20120813,Good
S03161695_20150708,Good
S03161695_20170809,Good
S03161850_20210907,Good
S03161881_20150708,Good
S03162000_20220629,Good
S03162325_20220630,Good
S03162365_20100824,Good
S03163000_20140819,Good
S03163300_20150721,Good
S03163300_20210721,Moderate
S03163742_20220627,Good
S03164178_20190530,Good
S03164180_20210819,Moderate
S03164218_20200922,Good
S03164285_20220628,Moderate
S03164330_20150721,Good
S03165020_20100805,Good
S03165020_20140819,Good
S03165200_20120713,Good
S03165200_20130702,High
S03167000_20140812,Good
S03167249_20200527,Good
S03167740_20190725,Good
S03168035_20130704,Good
S03168035_20150722,Moderate
S03168690_20120820,Good
S03168995_20120829,Moderate
S03170100_20180719,Bad
S03171085_20140908,Moderate
S03171770_20120829,Good
S03171880_20120809,Good
S03171880_20130717,Good
S03172000_20210622,Good
S03172150_20150702,High
S03172380_20200617,Good
S03173273_20170912,Good
S03174000_20191010,Moderate
S03174615_20190806,Good
S03174695_20210818,Moderate
S03174712_20130827,Good
S03174712_20140821,Good
S03174795_20130827,Good
S03174825_20110718,Moderate
S03175000_20150728,Good
S03176360_20190531,Good
S03176470_20160818,Good
S03176470_20170720,Good
S03177400_20121003,Good
S03177760_20150727,Good
S03177889_20160819,Good
S03178319_20150702,Good
S03178348_20210820,Good
S03178660_20170706,Good
S03178660_20180621,Poor
S03179000_20130807,Moderate
S03180100_20150708,Good
S03182100_20200618,Good
S03182415_20150924,Moderate
S03182446_20130927,Good
S03184850_20170921,Moderate
S03185950_20110919,High
S03186682_20170627,High
S03189000_20170804,Moderate
S03189168_20130708,Moderate
S03189300_20140806,Good
S03189300_20200624,Good
S03189490_20110809,Good
S03189652_20160727,Moderate
S03189675_20160727,Moderate
S03189900_20100713,Moderate
S03189975_20100713,Good
S03189975_20150618,Good
S03190300_20100901,Good
S03190300_20190730,Good
S03190725_20120822,Moderate
S03190790_20110808,Moderate
S03190895_20170803,Good
S03191700_20120918,Good
S03191700_20140731,Good
S03191700_20220616,Good
S03193000_20170926,Good
S03193520_20150619,Good
S03193880_20200630,Good
S03194080_20160812,Good
S03194350_20200604,Moderate
S03194415_20160713,Moderate
S03194415_20170601,Moderate
S03194620_20210423,Good
S03195417_20160719,Poor
S03196000_20180919,Good
S03197000_20160721,Moderate
S03198750_20160722,Good
S03198750_20190625,Good
S03199200_20150929,Good
S03199200_20190710,Good
S03200070_20130807,Good
S03201250_20210430,Good
S03201260_20150907,Good
S03201260_20210430,Good
S03201650_20120829,Good
S03201650_20210429,Good
S03202250_20140911,Moderate
S03202250_20180621,Good
S03202250_20200709,Moderate
S03202250_20220629,Moderate
S03203472_20170921,Good
S03203750_20120917,Good
S03206000_20120831,Good
S03206000_20210427,Good
S03207020_20190730,Good
S03207020_20210427,Good
S03207220_20140918,Good
S03207220_20190805,Moderate
S03207235_20170720,Moderate
S03207285_20160817,Good
S03207285_20210804,Good
S03207335_20160818,Good
S03207610_20220530,Good
S03207710_20170721,Good
S03208000_20101014,Good
S03208483_20101013,Good
S03209000_20160816,Good
S03210327_20210806,Good
S03210572_20150730,Good
S03211000_20190805,Good
S03212090_20150729,Good
S03212150_20110823,High
S03212150_20210907,Good
S03213000_20110823,Good
S03213185_20140716,Good
S03213230_20150806,Good
S03213480_20190719,Good
S03213480_20220630,Good
S03213505_20150805,Good
S03214000_20100831,Moderate
S03214240_20180726,Good
S03215000_20170725,Good
S03215193_20160617,Good
S03215193_20180724,Good
S03215193_20220519,Good
S03215470_20100817,Good
S03215470_20120913,Good
S03218150_20120913,Good
S03219000_20101011,Moderate
S03219000_20130918,Moderate
S03219000_20160923,Good
S03219015_20190729,Good
S03219030_20150910,Good
S03219263_20150921,Good
S03219263_20220512,High
S03219420_20150922,Good
S03219450_20160705,Good
S03219550_20111006,Moderate
S03219550_20150923,Moderate
S03219780_20200603,Moderate
S03219780_20220511,Good
S03221560_20150810,Good
S03221625_20100819,Good
S03221795_20100819,Good
S03221795_20110727,Good
S03221860_20150811,Good
S03221860_20160707,Good
S03221940_20220629,Good
S03222000_20190806,Good
S03222000_20210903,Moderate
S03222135_20160706,Moderate
S03222228_20160706,Good
S03222275_20160705,Good
S03222275_20190806,Good
S03222327_20150922,Good
S03222327_20160705,Good
S03222345_20220628,Good
S03222780_20210506,Good
S03223200_20160705,Good
S03223200_20190806,Good
S03223240_20160707,Poor
S03223240_20190806,Moderate
S03225015_20150625,Good
S03225030_20170721,Good
S03225062_20140917,Good
S03226300_20110916,Good
S03226488_20170621,Good
S03226720_20180717,Good
S03227010_20180717,Good
S03227100_20100928,Good
S03227100_20120813,Good
S03227296_20120814,Good
S03227495_20180717,Good
S03227623_20120822,Good
S03228690_20110725,Moderate
S03228880_20210916,Good
S03230790_20220517,Good
S03231065_20190807,High
S03231260_20100804,Moderate
S03231740_20130625,Good
S03231740_20180627,Moderate
S03231740_20190808,Good
S03231748_20210908,Good
S03233700_20130711,Good
S03233740_20130710,High
S03233795_20120813,Good
S03233795_20140820,Good
S03233825_20220518,Moderate
S03233896_20110728,Moderate
S03233896_20120813,Good
S03233896_20151020,Moderate
S03233896_20160707,Moderate
S03233980_20140731,Good
S03234215_20120830,Good
S03234215_20180717,Good
S03234215_20200804,Good
S03234346_20210726,Good
S03234346_20220607,Good
S03234620_20200805,Moderate
S03235690_20120829,Good
S03235690_20140730,Good
S03236690_20130828,Good
S03236690_20220822,Good
S03237050_20150625,Good
S03237800_20110726,Moderate
S03239010_20170626,Moderate
S03240100_20180717,Good
S03240100_20200804,Moderate
S03240320_20220712,Good
S03241170_20140702,High
S03241231_20120827,Moderate
S03241330_20220804,Moderate
S03241957_20180717,Moderate
S03241957_20191024,Good
S03242520_20150930,Good
S03242800_20130722,Moderate
S03243000_20160614,Poor
S03244000_20120820,Good
S03244460_20200805,Good
S03244910_20220728,Good
S03245840_20160831,Good
S03245840_20191002,Good
S03246300_20150624,High
S03246920_20210809,Moderate
